step 6400 energy = -0.500330059376219, bundle_size = 10, norm = 0.9999999999995624 + 0.0im
step 6600 energy = -0.5003286941257925, bundle_size = 11, norm = 0.9999999999995476 + 0.0im
step 6800 energy = -0.5003274037809023, bundle_size = 12, norm = 0.999999999999533 + 0.0im
step 7000 energy = -0.5003262902181406, bundle_size = 12, norm = 0.9999999999995168 + 0.0im
step 7200 energy = -0.5003248825899033, bundle_size = 13, norm = 0.9999999999995026 + 0.0im
step 7400 energy = -0.500323058469452, bundle_size = 14, norm = 0.9999999999994879 + 0.0im
step 7600 energy = -0.5003213345864341, bundle_size = 15, norm = 0.9999999999994738 + 0.0im
step 7800 energy = -0.5003199313682654, bundle_size = 16, norm = 0.9999999999994594 + 0.0im
step 8000 energy = -0.5003180745651886, bundle_size = 17, norm = 0.9999999999994449 + 0.0im
step 8200 energy = -0.5003155712211186, bundle_size = 18, norm = 0.999999999999431 + 0.0im
step 8400 energy = -0.5003135717743588, bundle_size = 19, norm = 0.9999999999994147 + 0.0im
step 8600 energy = -0.5003119160664797, bundle_size = 20, norm = 0.9999999999993998 + 0.0im
step 8800 energy = -0.5003092509932977, bundle_size = 21, norm = 0.9999999999993843 + 0.0im
step 9000 energy = -0.5003062598701999, bundle_size = 22, norm = 0.9999999999993706 + 0.0im
step 9200 energy = -0.5003041664755968, bundle_size = 23, norm = 0.9999999999993543 + 0.0im
step 9400 energy = -0.5003018910013355, bundle_size = 24, norm = 0.9999999999993382 + 0.0im
step 9600 energy = -0.5002984979779413, bundle_size = 25, norm = 0.9999999999993232 + 0.0im
step 9800 energy = -0.5002952546725126, bundle_size = 26, norm = 0.9999999999993086 + 0.0im
step 10000 energy = -0.5002928773567876, bundle_size = 27, norm = 0.9999999999992927 + 0.0im
step 10200 energy = -0.5002900057616847, bundle_size = 28, norm = 0.9999999999992769 + 0.0im
step 10400 energy = -0.5002859895330667, bundle_size = 29, norm = 0.9999999999992644 + 0.0im
step 10600 energy = -0.5002824286135366, bundle_size = 30, norm = 0.999999999999249 + 0.0im
step 10800 energy = -0.5002799818896512, bundle_size = 31, norm = 0.9999999999992347 + 0.0im
step 11000 energy = -0.5002764803639272, bundle_size = 32, norm = 0.9999999999992183 + 0.0im
step 11200 energy = -0.5002716340269068, bundle_size = 33, norm = 0.9999999999992024 + 0.0im
step 11400 energy = -0.5002682618382632, bundle_size = 34, norm = 0.9999999999991853 + 0.0im
step 11600 energy = -0.5002657708058114, bundle_size = 35, norm = 0.9999999999991701 + 0.0im
step 11800 energy = -0.5002612116908094, bundle_size = 36, norm = 0.9999999999991536 + 0.0im
step 12000 energy = -0.5002561021100097, bundle_size = 37, norm = 0.999999999999137 + 0.0im
step 12200 energy = -0.5002531224855502, bundle_size = 38, norm = 0.9999999999991237 + 0.0im
step 12400 energy = -0.5002502196032864, bundle_size = 39, norm = 0.9999999999991083 + 0.0im
step 12600 energy = -0.5002449433136591, bundle_size = 40, norm = 0.9999999999990923 + 0.0im
step 12800 energy = -0.5002397783537927, bundle_size = 41, norm = 0.9999999999990785 + 0.0im
step 13000 energy = -0.5002372394346118, bundle_size = 42, norm = 0.9999999999990634 + 0.0im
step 13200 energy = -0.5002340760739619, bundle_size = 43, norm = 0.9999999999990483 + 0.0im
step 13400 energy = -0.5002279442075233, bundle_size = 44, norm = 0.9999999999990378 + 0.0im
step 13600 energy = -0.5002232135084445, bundle_size = 45, norm = 0.9999999999990237 + 0.0im
step 13800 energy = -0.5002214414073022, bundle_size = 46, norm = 0.9999999999990107 + 0.0im
step 14000 energy = -0.5002174359616786, bundle_size = 47, norm = 0.9999999999989978 + 0.0im
step 14200 energy = -0.5002109435278643, bundle_size = 48, norm = 0.9999999999989845 + 0.0im
step 14400 energy = -0.5002073896050112, bundle_size = 49, norm = 0.9999999999989712 + 0.0im
step 14600 energy = -0.5002057824525419, bundle_size = 50, norm = 0.9999999999989581 + 0.0im
step 14800 energy = -0.5002010111080435, bundle_size = 50, norm = 0.9999999999989446 + 0.0im
step 15000 energy = -0.5001949865959239, bundle_size = 50, norm = 0.9999999999989314 + 0.0im
step 15200 energy = -0.5001924879386036, bundle_size = 50, norm = 0.9999999999989175 + 0.0im
step 15400 energy = -0.5001909440922276, bundle_size = 50, norm = 0.9999999999989054 + 0.0im
step 15600 energy = -0.5001857183750575, bundle_size = 50, norm = 0.999999999998893 + 0.0im
step 15800 energy = -0.5001803909240634, bundle_size = 50, norm = 0.999999999998883 + 0.0im
step 16000 energy = -0.5001793148352467, bundle_size = 50, norm = 0.9999999999988735 + 0.0im
step 16200 energy = -0.5001775883681472, bundle_size = 50, norm = 0.9999999999988616 + 0.0im
step 16400 energy = -0.5001718840000206, bundle_size = 50, norm = 0.9999999999988507 + 0.0im
step 16600 energy = -0.5001681801189833, bundle_size = 50, norm = 0.9999999999988373 + 0.0im
step 16800 energy = -0.5001683252567608, bundle_size = 50, norm = 0.9999999999988273 + 0.0im
step 17000 energy = -0.500165939981329, bundle_size = 50, norm = 0.9999999999988148 + 0.0im
step 17200 energy = -0.5001606000967684, bundle_size = 50, norm = 0.9999999999988028 + 0.0im
step 17400 energy = -0.5001587695456369, bundle_size = 50, norm = 0.9999999999987917 + 0.0im
step 17600 energy = -0.5001596989093233, bundle_size = 50, norm = 0.9999999999987821 + 0.0im
step 17800 energy = -0.5001568588892212, bundle_size = 50, norm = 0.9999999999987726 + 0.0im
step 18000 energy = -0.5001522855836508, bundle_size = 50, norm = 0.9999999999987633 + 0.0im
step 18200 energy = -0.5001525009345676, bundle_size = 50, norm = 0.9999999999987553 + 0.0im
step 18400 energy = -0.5001539381599853, bundle_size = 50, norm = 0.9999999999987472 + 0.0im
step 18600 energy = -0.5001505781829743, bundle_size = 50, norm = 0.9999999999987378 + 0.0im
step 18800 energy = -0.500147519191928, bundle_size = 50, norm = 0.9999999999987298 + 0.0im
step 19000 energy = -0.5001496977615227, bundle_size = 50, norm = 0.9999999999987201 + 0.0im
step 19200 energy = -0.500150952364797, bundle_size = 50, norm = 0.9999999999987103 + 0.0im
step 19400 energy = -0.5001476959177326, bundle_size = 50, norm = 0.9999999999987012 + 0.0im
step 19600 energy = -0.5001466231467467, bundle_size = 50, norm = 0.9999999999986925 + 0.0im
step 19800 energy = -0.5001500940470957, bundle_size = 50, norm = 0.9999999999986845 + 0.0im
step 20000 energy = -0.5001511041323881, bundle_size = 50, norm = 0.9999999999986728 + 0.0im
step 20200 energy = -0.5001484079433677, bundle_size = 50, norm = 0.9999999999986647 + 0.0im
step 20400 energy = -0.5001487387851523, bundle_size = 50, norm = 0.9999999999986554 + 0.0im
step 20600 energy = -0.5001514966778422, bundle_size = 50, norm = 0.9999999999986491 + 0.0im
step 20800 energy = -0.5001503005435303, bundle_size = 50, norm = 0.9999999999986423 + 0.0im
step 21000 energy = -0.5001483140386297, bundle_size = 50, norm = 0.9999999999986334 + 0.0im
step 21200 energy = -0.5001527666281406, bundle_size = 50, norm = 0.9999999999986247 + 0.0im
step 21400 energy = -0.5001600136167659, bundle_size = 50, norm = 0.9999999999986159 + 0.0im
step 21600 energy = -0.5001642547564402, bundle_size = 50, norm = 0.9999999999986057 + 0.0im
step 21800 energy = -0.5001700130047647, bundle_size = 50, norm = 0.999999999998593 + 0.0im
step 22000 energy = -0.5001810507609709, bundle_size = 50, norm = 0.9999999999985852 + 0.0im
step 22200 energy = -0.5001908173192438, bundle_size = 50, norm = 0.9999999999985739 + 0.0im
step 22400 energy = -0.5001945596366697, bundle_size = 50, norm = 0.99999999999856 + 0.0im
step 22600 energy = -0.5001965314855618, bundle_size = 50, norm = 0.9999999999985487 + 0.0im
step 22800 energy = -0.5001980269020835, bundle_size = 50, norm = 0.9999999999985373 + 0.0im
step 23000 energy = -0.5001923788505921, bundle_size = 50, norm = 0.9999999999985258 + 0.0im
step 23200 energy = -0.500177162807472, bundle_size = 50, norm = 0.999999999998514 + 0.0im
step 23400 energy = -0.500157734538977, bundle_size = 50, norm = 0.9999999999985032 + 0.0im
step 23600 energy = -0.5001347936691184, bundle_size = 50, norm = 0.9999999999984963 + 0.0im
step 23800 energy = -0.500103319820499, bundle_size = 50, norm = 0.9999999999984882 + 0.0im
step 24000 energy = -0.5000668651724909, bundle_size = 50, norm = 0.9999999999984854 + 0.0im
step 24200 energy = -0.5000360923643119, bundle_size = 50, norm = 0.9999999999984809 + 0.0im
step 24400 energy = -0.5000132710279813, bundle_size = 50, norm = 0.9999999999984797 + 0.0im
step 24600 energy = -0.4999977443810965, bundle_size = 50, norm = 0.999999999998479 + 0.0im
step 24800 energy = -0.4999998301949844, bundle_size = 50, norm = 0.9999999999984761 + 0.0im
step 25000 energy = -0.5000268913801558, bundle_size = 50, norm = 0.999999999998473 + 0.0im
step 25200 energy = -0.5000697895257149, bundle_size = 50, norm = 0.9999999999984704 + 0.0im
step 25400 energy = -0.5001204281891201, bundle_size = 50, norm = 0.9999999999984672 + 0.0im
step 25600 energy = -0.5001790690546076, bundle_size = 50, norm = 0.9999999999984577 + 0.0im
step 25800 energy = -0.5002377154319841, bundle_size = 50, norm = 0.9999999999984429 + 0.0im
step 26000 energy = -0.5002829466075209, bundle_size = 50, norm = 0.9999999999984285 + 0.0im
step 26200 energy = -0.5003119199772206, bundle_size = 50, norm = 0.9999999999984132 + 0.0im
step 26400 energy = -0.5003287889796111, bundle_size = 50, norm = 0.9999999999983987 + 0.0im
step 26600 energy = -0.5003365234216922, bundle_size = 50, norm = 0.999999999998382 + 0.0im
step 26800 energy = -0.5003383996070647, bundle_size = 50, norm = 0.9999999999983674 + 0.0im
step 27000 energy = -0.5003367976467687, bundle_size = 50, norm = 0.9999999999983538 + 0.0im
step 27200 energy = -0.5003293854870893, bundle_size = 50, norm = 0.9999999999983369 + 0.0im
step 27400 energy = -0.5003079087687554, bundle_size = 50, norm = 0.9999999999983203 + 0.0im
step 27600 energy = -0.5002583366287561, bundle_size = 50, norm = 0.9999999999983036 + 0.0im
step 27800 energy = -0.5001663877592167, bundle_size = 50, norm = 0.9999999999982895 + 0.0im
step 28000 energy = -0.5000283857629185, bundle_size = 50, norm = 0.9999999999982814 + 0.0im
step 28200 energy = -0.499853252309702, bundle_size = 50, norm = 0.9999999999982793 + 0.0im
step 28400 energy = -0.49965716516190267, bundle_size = 50, norm = 0.9999999999982823 + 0.0im
step 28600 energy = -0.4994724155403482, bundle_size = 50, norm = 0.9999999999982856 + 0.0im
step 28800 energy = -0.4993427539609172, bundle_size = 50, norm = 0.9999999999982884 + 0.0im
step 29000 energy = -0.4993006032540479, bundle_size = 50, norm = 0.9999999999982812 + 0.0im
step 29200 energy = -0.49936841425405776, bundle_size = 50, norm = 0.999999999998274 + 0.0im
step 29400 energy = -0.4995432593588792, bundle_size = 50, norm = 0.9999999999982607 + 0.0im
step 29600 energy = -0.49977885928972954, bundle_size = 50, norm = 0.9999999999982342 + 0.0im
step 29800 energy = -0.5000130878294649, bundle_size = 50, norm = 0.9999999999981886 + 0.0im
step 30000 energy = -0.500199298968896, bundle_size = 50, norm = 0.9999999999981153 + 0.0im
step 30200 energy = -0.5003030728737525, bundle_size = 50, norm = 0.9999999999980062 + 0.0im
step 30400 energy = -0.5003064574250636, bundle_size = 50, norm = 0.9999999999978607 + 0.0im
step 30600 energy = -0.5002286475010652, bundle_size = 50, norm = 0.9999999999976654 + 0.0im
step 30800 energy = -0.5001151905789443, bundle_size = 50, norm = 0.9999999999974053 + 0.0im
step 31000 energy = -0.5000158833336095, bundle_size = 50, norm = 0.9999999999970718 + 0.0im
step 31200 energy = -0.49998098019101483, bundle_size = 50, norm = 0.9999999999966391 + 0.0im
step 31400 energy = -0.500038323169651, bundle_size = 50, norm = 0.9999999999960845 + 0.0im
step 31600 energy = -0.5001607962604829, bundle_size = 50, norm = 0.9999999999953746 + 0.0im
step 31800 energy = -0.5002764163031238, bundle_size = 50, norm = 0.9999999999944853 + 0.0im
step 32000 energy = -0.5003026638137, bundle_size = 50, norm = 0.9999999999933932 + 0.0im
step 32200 energy = -0.5001685078417624, bundle_size = 50, norm = 0.9999999999920599 + 0.0im
step 32400 energy = -0.49982561290896727, bundle_size = 50, norm = 0.9999999999904549 + 0.0im
step 32600 energy = -0.49929018789256496, bundle_size = 50, norm = 0.9999999999885232 + 0.0im
step 32800 energy = -0.49865454535838766, bundle_size = 50, norm = 0.9999999999861805 + 0.0im
step 33000 energy = -0.49803176686811396, bundle_size = 50, norm = 0.9999999999833299 + 0.0im
step 33200 energy = -0.49756785094668965, bundle_size = 50, norm = 0.9999999999798415 + 0.0im
step 33400 energy = -0.4974385551907843, bundle_size = 50, norm = 0.999999999975558 + 0.0im
step 33600 energy = -0.4977268242173217, bundle_size = 50, norm = 0.9999999999702321 + 0.0im
step 33800 energy = -0.49835710675762596, bundle_size = 50, norm = 0.999999999963588 + 0.0im
step 34000 energy = -0.4991285374357464, bundle_size = 50, norm = 0.9999999999552585 + 0.0im
step 34200 energy = -0.4997966087141022, bundle_size = 50, norm = 0.9999999999448259 + 0.0im
step 34400 energy = -0.50018903634338, bundle_size = 50, norm = 0.9999999999318118 + 0.0im
step 34600 energy = -0.5002515561734756, bundle_size = 50, norm = 0.9999999999157586 + 0.0im
step 34800 energy = -0.4999740746170351, bundle_size = 50, norm = 0.9999999998962747 + 0.0im
step 35000 energy = -0.4994171676216233, bundle_size = 50, norm = 0.9999999998730865 + 0.0im
step 35200 energy = -0.4988389769974162, bundle_size = 50, norm = 0.9999999998461233 + 0.0im
step 35400 energy = -0.4984369074740957, bundle_size = 50, norm = 0.9999999998156547 + 0.0im
step 35600 energy = -0.4982727100751775, bundle_size = 50, norm = 0.9999999997824164 + 0.0im
step 35800 energy = -0.49854913790393923, bundle_size = 50, norm = 0.9999999997475796 + 0.0im
step 36000 energy = -0.49915756843126097, bundle_size = 50, norm = 0.9999999997125545 + 0.0im
step 36200 energy = -0.4998081285784587, bundle_size = 50, norm = 0.9999999996786213 + 0.0im
step 36400 energy = -0.5001956294700365, bundle_size = 50, norm = 0.9999999996466373 + 0.0im
step 36600 energy = -0.5001499016906589, bundle_size = 50, norm = 0.999999999616961 + 0.0im
step 36800 energy = -0.4995669201815149, bundle_size = 50, norm = 0.9999999995895568 + 0.0im
step 37000 energy = -0.49840276733914285, bundle_size = 50, norm = 0.9999999995641697 + 0.0im
step 37200 energy = -0.496863790098999, bundle_size = 50, norm = 0.9999999995404787 + 0.0im
step 37400 energy = -0.49537329454112894, bundle_size = 50, norm = 0.999999999518139 + 0.0im
step 37600 energy = -0.4940876953141253, bundle_size = 50, norm = 0.9999999994966942 + 0.0im
step 37800 energy = -0.4934572728005606, bundle_size = 50, norm = 0.9999999994754982 + 0.0im
step 38000 energy = -0.4940094507677644, bundle_size = 50, norm = 0.9999999994537188 + 0.0im
step 38200 energy = -0.49558615776302395, bundle_size = 50, norm = 0.9999999994304015 + 0.0im
step 38400 energy = -0.4975943903626654, bundle_size = 50, norm = 0.9999999994045085 + 0.0im
step 38600 energy = -0.4992018648077741, bundle_size = 50, norm = 0.9999999993749138 + 0.0im
step 38800 energy = -0.4999121737301587, bundle_size = 50, norm = 0.9999999993402734 + 0.0im
step 39000 energy = -0.49986162710892995, bundle_size = 50, norm = 0.9999999992989317 + 0.0im
step 39200 energy = -0.4990921709252772, bundle_size = 50, norm = 0.9999999992488592 + 0.0im
step 39400 energy = -0.49725777940234694, bundle_size = 50, norm = 0.9999999991877704 + 0.0im
step 39600 energy = -0.4955110416200465, bundle_size = 50, norm = 0.9999999991136205 + 0.0im
step 39800 energy = -0.4947069803738373, bundle_size = 50, norm = 0.9999999990252947 + 0.0im
step 40000 energy = -0.49387731301860505, bundle_size = 50, norm = 0.9999999989231719 + 0.0im
step 40200 energy = -0.4944035317473049, bundle_size = 50, norm = 0.9999999988093187 + 0.0im
step 40400 energy = -0.49608680214787904, bundle_size = 50, norm = 0.9999999986870959 + 0.0im
step 40600 energy = -0.4980252288342359, bundle_size = 50, norm = 0.9999999985604385 + 0.0im
step 40800 energy = -0.49922219796277245, bundle_size = 50, norm = 0.9999999984330719 + 0.0im
step 41000 energy = -0.49945733990234, bundle_size = 50, norm = 0.9999999983079145 + 0.0im
step 41200 energy = -0.4988077528727347, bundle_size = 50, norm = 0.9999999981868494 + 0.0im
step 41400 energy = -0.49693143319698685, bundle_size = 50, norm = 0.9999999980706488 + 0.0im
step 41600 energy = -0.4937223023200834, bundle_size = 50, norm = 0.9999999979591305 + 0.0im
step 41800 energy = -0.49115748945350635, bundle_size = 50, norm = 0.9999999978513683 + 0.0im
step 42000 energy = -0.48819107763939246, bundle_size = 50, norm = 0.9999999977458106 + 0.0im
step 42200 energy = -0.4856567335226767, bundle_size = 50, norm = 0.9999999976403385 + 0.0im
step 42400 energy = -0.4856751923063371, bundle_size = 50, norm = 0.9999999975322986 + 0.0im
step 42600 energy = -0.4878635240751389, bundle_size = 50, norm = 0.9999999974184944 + 0.0im
step 42800 energy = -0.49126570888755056, bundle_size = 50, norm = 0.9999999972953119 + 0.0im
step 43000 energy = -0.49409444733785884, bundle_size = 50, norm = 0.9999999971590002 + 0.0im
step 43200 energy = -0.4952786020592745, bundle_size = 50, norm = 0.9999999970061281 + 0.0im
step 43400 energy = -0.4951947889081328, bundle_size = 50, norm = 0.9999999968341333 + 0.0im
step 43600 energy = -0.49453039086908385, bundle_size = 50, norm = 0.9999999966417505 + 0.0im
step 43800 energy = -0.49108170627626085, bundle_size = 50, norm = 0.9999999964290622 + 0.0im
step 44000 energy = -0.4869488628028709, bundle_size = 50, norm = 0.9999999961974047 + 0.0im
step 44200 energy = -0.48535940107834497, bundle_size = 50, norm = 0.9999999959490318 + 0.0im
step 44400 energy = -0.4821374124718541, bundle_size = 50, norm = 0.9999999956867368 + 0.0im
step 44600 energy = -0.4812055114249087, bundle_size = 50, norm = 0.9999999954135556 + 0.0im
step 44800 energy = -0.48326082557750877, bundle_size = 50, norm = 0.9999999951324567 + 0.0im
step 45000 energy = -0.48621959553802996, bundle_size = 50, norm = 0.9999999948460846 + 0.0im
step 45200 energy = -0.488262835596381, bundle_size = 50, norm = 0.999999994556461 + 0.0im
step 45400 energy = -0.48885714833284794, bundle_size = 50, norm = 0.9999999942646949 + 0.0im
step 45600 energy = -0.488699360329319, bundle_size = 50, norm = 0.9999999939708305 + 0.0im
step 45800 energy = -0.48768424001371474, bundle_size = 50, norm = 0.9999999936737591 + 0.0im
step 46000 energy = -0.4833464781744712, bundle_size = 50, norm = 0.999999993371306 + 0.0im
step 46200 energy = -0.47877290150420865, bundle_size = 50, norm = 0.9999999930605123 + 0.0im
step 46400 energy = -0.47494920139846253, bundle_size = 50, norm = 0.999999992737962 + 0.0im
step 46600 energy = -0.46986479754880645, bundle_size = 50, norm = 0.9999999924001682 + 0.0im
step 46800 energy = -0.46587482901325544, bundle_size = 50, norm = 0.9999999920440373 + 0.0im
step 47000 energy = -0.4650346623588164, bundle_size = 50, norm = 0.9999999916673158 + 0.0im
step 47200 energy = -0.46563363989147716, bundle_size = 50, norm = 0.9999999912689875 + 0.0im
step 47400 energy = -0.46749678414086204, bundle_size = 50, norm = 0.9999999908495553 + 0.0im
step 47600 energy = -0.4683417229648542, bundle_size = 50, norm = 0.9999999904110368 + 0.0im
step 47800 energy = -0.4686353436470412, bundle_size = 50, norm = 0.9999999899567853 + 0.0im
step 48000 energy = -0.47031328153006474, bundle_size = 50, norm = 0.999999989491181 + 0.0im
step 48200 energy = -0.4687730004611362, bundle_size = 50, norm = 0.9999999890192585 + 0.0im
step 48400 energy = -0.4632199769022029, bundle_size = 50, norm = 0.999999988546599 + 0.0im
step 48600 energy = -0.4611870972683382, bundle_size = 50, norm = 0.999999988079138 + 0.0im
step 48800 energy = -0.45642147433473484, bundle_size = 50, norm = 0.9999999876228317 + 0.0im
step 49000 energy = -0.4507238569792097, bundle_size = 50, norm = 0.9999999871831595 + 0.0im
step 49200 energy = -0.44729448009502365, bundle_size = 50, norm = 0.9999999867645147 + 0.0im
step 49400 energy = -0.4454172713394207, bundle_size = 50, norm = 0.9999999863696579 + 0.0im
step 49600 energy = -0.44465081564648457, bundle_size = 50, norm = 0.9999999859994584 + 0.0im
step 49800 energy = -0.44455380709043774, bundle_size = 50, norm = 0.9999999856528933 + 0.0im
step 50000 energy = -0.4453381636979926, bundle_size = 50, norm = 0.9999999853273498 + 0.0im
step 50200 energy = -0.4489801042090999, bundle_size = 50, norm = 0.999999985019065 + 0.0im
step 50400 energy = -0.44973901765463425, bundle_size = 50, norm = 0.9999999847235543 + 0.0im
step 50600 energy = -0.44582073817591394, bundle_size = 50, norm = 0.9999999844361466 + 0.0im
step 50800 energy = -0.4449655888650269, bundle_size = 50, norm = 0.9999999841523538 + 0.0im
step 51000 energy = -0.4379484015788488, bundle_size = 50, norm = 0.9999999838682436 + 0.0im
step 51200 energy = -0.4275629988787847, bundle_size = 50, norm = 0.9999999835807856 + 0.0im
step 51400 energy = -0.4195151835253843, bundle_size = 50, norm = 0.9999999832881727 + 0.0im
step 51600 energy = -0.41265367185657803, bundle_size = 50, norm = 0.999999982990079 + 0.0im
step 51800 energy = -0.4095315277309601, bundle_size = 50, norm = 0.9999999826877243 + 0.0im
step 52000 energy = -0.40797584990721125, bundle_size = 50, norm = 0.9999999823835994 + 0.0im
step 52200 energy = -0.4092967318630333, bundle_size = 50, norm = 0.9999999820808549 + 0.0im
step 52400 energy = -0.41578233674550324, bundle_size = 50, norm = 0.9999999817824632 + 0.0im
step 52600 energy = -0.42063329622483936, bundle_size = 50, norm = 0.9999999814904212 + 0.0im
step 52800 energy = -0.4193552228908896, bundle_size = 50, norm = 0.9999999812055642 + 0.0im
step 53000 energy = -0.4206960787007278, bundle_size = 50, norm = 0.9999999809278209 + 0.0im
step 53200 energy = -0.4161918103264306, bundle_size = 50, norm = 0.9999999806568199 + 0.0im
step 53400 energy = -0.4040233657772152, bundle_size = 50, norm = 0.9999999803923907 + 0.0im
step 53600 energy = -0.39170494401308675, bundle_size = 50, norm = 0.99999998013472 + 0.0im
step 53800 energy = -0.3797220583313921, bundle_size = 50, norm = 0.9999999798841612 + 0.0im
step 54000 energy = -0.37201123886296106, bundle_size = 50, norm = 0.9999999796408429 + 0.0im
step 54200 energy = -0.36864708820206876, bundle_size = 50, norm = 0.9999999794042663 + 0.0im
