step 6600 energy = -0.5003370845707316, bundle_size = 8, norm = 0.9999999999995488 + 0.0im
step 6800 energy = -0.5003369255058383, bundle_size = 8, norm = 0.9999999999995334 + 0.0im
step 7000 energy = -0.5003368262769322, bundle_size = 8, norm = 0.9999999999995223 + 0.0im
step 7200 energy = -0.5003366950964256, bundle_size = 9, norm = 0.9999999999995052 + 0.0im
step 7400 energy = -0.500336504653497, bundle_size = 9, norm = 0.9999999999994895 + 0.0im
step 7600 energy = -0.5003363440919318, bundle_size = 10, norm = 0.9999999999994755 + 0.0im
step 7800 energy = -0.5003362733343895, bundle_size = 10, norm = 0.999999999999458 + 0.0im
step 8000 energy = -0.500336166679968, bundle_size = 11, norm = 0.9999999999994438 + 0.0im
step 8200 energy = -0.5003359613805511, bundle_size = 11, norm = 0.9999999999994275 + 0.0im
step 8400 energy = -0.5003358509233613, bundle_size = 12, norm = 0.9999999999994117 + 0.0im
step 8600 energy = -0.5003358390187996, bundle_size = 12, norm = 0.9999999999993986 + 0.0im
step 8800 energy = -0.5003357114187504, bundle_size = 13, norm = 0.9999999999993818 + 0.0im
step 9000 energy = -0.5003355580070097, bundle_size = 13, norm = 0.9999999999993666 + 0.0im
step 9200 energy = -0.5003355388557276, bundle_size = 14, norm = 0.9999999999993524 + 0.0im
step 9400 energy = -0.5003355239323681, bundle_size = 14, norm = 0.9999999999993382 + 0.0im
step 9600 energy = -0.500335436292128, bundle_size = 15, norm = 0.9999999999993211 + 0.0im
step 9800 energy = -0.5003353776372589, bundle_size = 16, norm = 0.999999999999307 + 0.0im
step 10000 energy = -0.5003353947576533, bundle_size = 16, norm = 0.9999999999992926 + 0.0im
step 10200 energy = -0.5003354266169332, bundle_size = 17, norm = 0.999999999999277 + 0.0im
step 10400 energy = -0.5003354048650016, bundle_size = 18, norm = 0.9999999999992631 + 0.0im
step 10600 energy = -0.5003353986858871, bundle_size = 18, norm = 0.9999999999992476 + 0.0im
step 10800 energy = -0.5003354973620362, bundle_size = 19, norm = 0.9999999999992312 + 0.0im
step 11000 energy = -0.500335583799173, bundle_size = 20, norm = 0.9999999999992197 + 0.0im
step 11200 energy = -0.5003355865026516, bundle_size = 21, norm = 0.999999999999203 + 0.0im
step 11400 energy = -0.5003356741884079, bundle_size = 21, norm = 0.9999999999991885 + 0.0im
step 11600 energy = -0.5003358583497258, bundle_size = 22, norm = 0.9999999999991721 + 0.0im
step 11800 energy = -0.5003359437135905, bundle_size = 23, norm = 0.9999999999991579 + 0.0im
step 12000 energy = -0.5003360044167501, bundle_size = 24, norm = 0.9999999999991458 + 0.0im
step 12200 energy = -0.500336202606938, bundle_size = 24, norm = 0.9999999999991311 + 0.0im
step 12400 energy = -0.5003363920258019, bundle_size = 25, norm = 0.9999999999991144 + 0.0im
step 12600 energy = -0.5003364950187577, bundle_size = 26, norm = 0.9999999999990999 + 0.0im
step 12800 energy = -0.5003366511314289, bundle_size = 26, norm = 0.9999999999990863 + 0.0im
step 13000 energy = -0.5003368622726947, bundle_size = 27, norm = 0.9999999999990719 + 0.0im
step 13200 energy = -0.5003370547579173, bundle_size = 28, norm = 0.9999999999990568 + 0.0im
step 13400 energy = -0.5003372181037934, bundle_size = 28, norm = 0.9999999999990423 + 0.0im
step 13600 energy = -0.5003373753883422, bundle_size = 29, norm = 0.9999999999990286 + 0.0im
step 13800 energy = -0.5003375873177217, bundle_size = 29, norm = 0.9999999999990119 + 0.0im
step 14000 energy = -0.5003378041696893, bundle_size = 30, norm = 0.999999999998997 + 0.0im
step 14200 energy = -0.5003379431816333, bundle_size = 30, norm = 0.9999999999989806 + 0.0im
step 14400 energy = -0.5003380978266916, bundle_size = 31, norm = 0.999999999998963 + 0.0im
step 14600 energy = -0.5003383065924608, bundle_size = 31, norm = 0.9999999999989475 + 0.0im
step 14800 energy = -0.5003384652344716, bundle_size = 32, norm = 0.9999999999989326 + 0.0im
step 15000 energy = -0.5003385826753284, bundle_size = 32, norm = 0.9999999999989161 + 0.0im
step 15200 energy = -0.5003387205917219, bundle_size = 33, norm = 0.999999999998902 + 0.0im
step 15400 energy = -0.5003388488482602, bundle_size = 33, norm = 0.9999999999988844 + 0.0im
step 15600 energy = -0.5003389460750539, bundle_size = 33, norm = 0.9999999999988715 + 0.0im
step 15800 energy = -0.5003390240831141, bundle_size = 33, norm = 0.9999999999988554 + 0.0im
step 16000 energy = -0.5003390816113166, bundle_size = 34, norm = 0.9999999999988402 + 0.0im
step 16200 energy = -0.5003391195973663, bundle_size = 34, norm = 0.9999999999988259 + 0.0im
step 16400 energy = -0.5003391341523706, bundle_size = 34, norm = 0.9999999999988091 + 0.0im
step 16600 energy = -0.5003391230603117, bundle_size = 34, norm = 0.9999999999987973 + 0.0im
step 16800 energy = -0.5003390875906241, bundle_size = 34, norm = 0.9999999999987826 + 0.0im
step 17000 energy = -0.5003390146573614, bundle_size = 33, norm = 0.9999999999987672 + 0.0im
step 17200 energy = -0.500338911453088, bundle_size = 33, norm = 0.9999999999987519 + 0.0im
step 17400 energy = -0.5003387971204081, bundle_size = 33, norm = 0.9999999999987367 + 0.0im
step 17600 energy = -0.5003386492748592, bundle_size = 32, norm = 0.9999999999987227 + 0.0im
step 17800 energy = -0.5003384461442053, bundle_size = 32, norm = 0.9999999999987078 + 0.0im
step 18000 energy = -0.5003382160384917, bundle_size = 31, norm = 0.9999999999986917 + 0.0im
step 18200 energy = -0.5003379797355394, bundle_size = 31, norm = 0.999999999998679 + 0.0im
step 18400 energy = -0.5003377115118857, bundle_size = 30, norm = 0.9999999999986638 + 0.0im
step 18600 energy = -0.5003373827764375, bundle_size = 29, norm = 0.9999999999986482 + 0.0im
step 18800 energy = -0.5003370067455551, bundle_size = 29, norm = 0.9999999999986336 + 0.0im
step 19000 energy = -0.5003366471063071, bundle_size = 28, norm = 0.9999999999986187 + 0.0im
step 19200 energy = -0.5003362909875239, bundle_size = 27, norm = 0.9999999999986047 + 0.0im
step 19400 energy = -0.5003358093110756, bundle_size = 25, norm = 0.9999999999985871 + 0.0im
step 19600 energy = -0.5003352790519967, bundle_size = 24, norm = 0.9999999999985721 + 0.0im
step 19800 energy = -0.5003348806700975, bundle_size = 23, norm = 0.9999999999985582 + 0.0im
step 20000 energy = -0.5003344052442901, bundle_size = 22, norm = 0.9999999999985425 + 0.0im
step 20200 energy = -0.5003337312821285, bundle_size = 21, norm = 0.9999999999985284 + 0.0im
step 20400 energy = -0.5003332558312693, bundle_size = 19, norm = 0.9999999999985135 + 0.0im
step 20600 energy = -0.5003330005816243, bundle_size = 19, norm = 0.9999999999985003 + 0.0im
step 20800 energy = -0.5003324987176735, bundle_size = 17, norm = 0.9999999999984853 + 0.0im
step 21000 energy = -0.5003316813932525, bundle_size = 16, norm = 0.9999999999984708 + 0.0im
step 21200 energy = -0.5003306183925829, bundle_size = 14, norm = 0.9999999999984546 + 0.0im
step 21400 energy = -0.5003290864797003, bundle_size = 14, norm = 0.9999999999984391 + 0.0im
step 21600 energy = -0.5003268441990966, bundle_size = 15, norm = 0.9999999999984227 + 0.0im
step 21800 energy = -0.500323827838608, bundle_size = 15, norm = 0.9999999999984092 + 0.0im
step 22000 energy = -0.5003203421098567, bundle_size = 16, norm = 0.9999999999983925 + 0.0im
step 22200 energy = -0.500316782758177, bundle_size = 16, norm = 0.9999999999983762 + 0.0im
step 22400 energy = -0.5003133272359139, bundle_size = 17, norm = 0.9999999999983618 + 0.0im
step 22600 energy = -0.500310922449529, bundle_size = 18, norm = 0.9999999999983464 + 0.0im
step 22800 energy = -0.5003108324014713, bundle_size = 19, norm = 0.9999999999983309 + 0.0im
step 23000 energy = -0.500312759803858, bundle_size = 20, norm = 0.9999999999983155 + 0.0im
step 23200 energy = -0.500316326719111, bundle_size = 21, norm = 0.9999999999983021 + 0.0im
step 23400 energy = -0.5003220030124635, bundle_size = 22, norm = 0.9999999999982871 + 0.0im
step 23600 energy = -0.5003284581475606, bundle_size = 23, norm = 0.9999999999982724 + 0.0im
step 23800 energy = -0.5003335655824613, bundle_size = 24, norm = 0.9999999999982558 + 0.0im
step 24000 energy = -0.5003369195557787, bundle_size = 25, norm = 0.9999999999982412 + 0.0im
step 24200 energy = -0.5003386352950424, bundle_size = 26, norm = 0.9999999999982278 + 0.0im
step 24400 energy = -0.5003389879468366, bundle_size = 27, norm = 0.9999999999982134 + 0.0im
step 24600 energy = -0.5003389119470136, bundle_size = 26, norm = 0.9999999999981994 + 0.0im
step 24800 energy = -0.5003389818089387, bundle_size = 26, norm = 0.9999999999981828 + 0.0im
step 25000 energy = -0.5003385221051085, bundle_size = 26, norm = 0.9999999999981676 + 0.0im
step 25200 energy = -0.5003352077863352, bundle_size = 27, norm = 0.9999999999981513 + 0.0im
step 25400 energy = -0.5003249028176449, bundle_size = 28, norm = 0.9999999999981356 + 0.0im
step 25600 energy = -0.5003025958552979, bundle_size = 29, norm = 0.9999999999981221 + 0.0im
step 25800 energy = -0.500265837021287, bundle_size = 30, norm = 0.9999999999981056 + 0.0im
step 26000 energy = -0.5002154432931123, bundle_size = 31, norm = 0.9999999999980899 + 0.0im
step 26200 energy = -0.5001540082554585, bundle_size = 32, norm = 0.9999999999980782 + 0.0im
step 26400 energy = -0.5000920575020967, bundle_size = 33, norm = 0.9999999999980681 + 0.0im
step 26600 energy = -0.5000452781528761, bundle_size = 34, norm = 0.9999999999980645 + 0.0im
step 26800 energy = -0.5000226600183421, bundle_size = 35, norm = 0.9999999999980594 + 0.0im
step 27000 energy = -0.5000326040108078, bundle_size = 36, norm = 0.9999999999980536 + 0.0im
step 27200 energy = -0.500080922911111, bundle_size = 37, norm = 0.9999999999980509 + 0.0im
step 27400 energy = -0.500154364310131, bundle_size = 38, norm = 0.9999999999980421 + 0.0im
step 27600 energy = -0.5002305236606183, bundle_size = 39, norm = 0.9999999999980295 + 0.0im
step 27800 energy = -0.5002930330008719, bundle_size = 40, norm = 0.999999999998013 + 0.0im
step 28000 energy = -0.5003272719792217, bundle_size = 41, norm = 0.9999999999980002 + 0.0im
step 28200 energy = -0.5003231846919405, bundle_size = 42, norm = 0.9999999999979824 + 0.0im
step 28400 energy = -0.5002877629427777, bundle_size = 43, norm = 0.9999999999979673 + 0.0im
step 28600 energy = -0.5002379343661115, bundle_size = 44, norm = 0.9999999999979513 + 0.0im
step 28800 energy = -0.5001936626774814, bundle_size = 45, norm = 0.9999999999979381 + 0.0im
step 29000 energy = -0.5001786387236561, bundle_size = 46, norm = 0.9999999999979273 + 0.0im
step 29200 energy = -0.5002046887268276, bundle_size = 47, norm = 0.9999999999979146 + 0.0im
step 29400 energy = -0.5002601962572125, bundle_size = 48, norm = 0.9999999999979002 + 0.0im
step 29600 energy = -0.5003122190240742, bundle_size = 49, norm = 0.9999999999978865 + 0.0im
step 29800 energy = -0.5003200835985174, bundle_size = 50, norm = 0.99999999999787 + 0.0im
step 30000 energy = -0.5002468043564743, bundle_size = 50, norm = 0.9999999999978537 + 0.0im
step 30200 energy = -0.5000642151495092, bundle_size = 50, norm = 0.9999999999978426 + 0.0im
step 30400 energy = -0.49978432391446864, bundle_size = 50, norm = 0.999999999997844 + 0.0im
step 30600 energy = -0.4994541147881405, bundle_size = 50, norm = 0.9999999999978507 + 0.0im
step 30800 energy = -0.4991249876422868, bundle_size = 50, norm = 0.9999999999978575 + 0.0im
step 31000 energy = -0.49887977354488744, bundle_size = 50, norm = 0.9999999999978639 + 0.0im
step 31200 energy = -0.4988060516257839, bundle_size = 50, norm = 0.999999999997874 + 0.0im
step 31400 energy = -0.49893425654063567, bundle_size = 50, norm = 0.9999999999978822 + 0.0im
step 31600 energy = -0.49923765571276885, bundle_size = 50, norm = 0.9999999999978932 + 0.0im
step 31800 energy = -0.49962991207998597, bundle_size = 50, norm = 0.9999999999978985 + 0.0im
step 32000 energy = -0.49999581988815567, bundle_size = 50, norm = 0.9999999999979011 + 0.0im
step 32200 energy = -0.5002345644062061, bundle_size = 50, norm = 0.9999999999978886 + 0.0im
step 32400 energy = -0.5002941132807598, bundle_size = 50, norm = 0.999999999997872 + 0.0im
step 32600 energy = -0.5001644328780379, bundle_size = 50, norm = 0.9999999999978569 + 0.0im
step 32800 energy = -0.49989035899383516, bundle_size = 50, norm = 0.9999999999978485 + 0.0im
step 33000 energy = -0.4995851114571964, bundle_size = 50, norm = 0.9999999999978516 + 0.0im
step 33200 energy = -0.49936092903952994, bundle_size = 50, norm = 0.9999999999978584 + 0.0im
step 33400 energy = -0.49929902481786337, bundle_size = 50, norm = 0.999999999997873 + 0.0im
step 33600 energy = -0.4994556935507574, bundle_size = 50, norm = 0.9999999999978805 + 0.0im
step 33800 energy = -0.49977176167761683, bundle_size = 50, norm = 0.9999999999978841 + 0.0im
step 34000 energy = -0.5000996190219331, bundle_size = 50, norm = 0.9999999999978809 + 0.0im
step 34200 energy = -0.5002716136176536, bundle_size = 50, norm = 0.9999999999978673 + 0.0im
step 34400 energy = -0.5001606036288255, bundle_size = 50, norm = 0.9999999999978522 + 0.0im
step 34600 energy = -0.4996901979959517, bundle_size = 50, norm = 0.9999999999978495 + 0.0im
step 34800 energy = -0.498861170247217, bundle_size = 50, norm = 0.9999999999978602 + 0.0im
step 35000 energy = -0.49781001864134716, bundle_size = 50, norm = 0.9999999999978704 + 0.0im
step 35200 energy = -0.49675363842404263, bundle_size = 50, norm = 0.9999999999978775 + 0.0im
step 35400 energy = -0.4959279740026723, bundle_size = 50, norm = 0.9999999999978845 + 0.0im
step 35600 energy = -0.4956289400261799, bundle_size = 50, norm = 0.9999999999979022 + 0.0im
step 35800 energy = -0.496053808268158, bundle_size = 50, norm = 0.9999999999979129 + 0.0im
step 36000 energy = -0.497109054702797, bundle_size = 50, norm = 0.9999999999979214 + 0.0im
step 36200 energy = -0.4984212034575886, bundle_size = 50, norm = 0.9999999999979309 + 0.0im
step 36400 energy = -0.4995300814334289, bundle_size = 50, norm = 0.9999999999979393 + 0.0im
step 36600 energy = -0.5001185796109912, bundle_size = 50, norm = 0.9999999999979378 + 0.0im
step 36800 energy = -0.5001819766286598, bundle_size = 50, norm = 0.99999999999792 + 0.0im
step 37000 energy = -0.499743619307959, bundle_size = 50, norm = 0.9999999999979136 + 0.0im
step 37200 energy = -0.4987694438868069, bundle_size = 50, norm = 0.9999999999979189 + 0.0im
step 37400 energy = -0.4977989083695221, bundle_size = 50, norm = 0.9999999999979282 + 0.0im
step 37600 energy = -0.4972880611123036, bundle_size = 50, norm = 0.999999999997938 + 0.0im
step 37800 energy = -0.4969843724645903, bundle_size = 50, norm = 0.9999999999979498 + 0.0im
step 38000 energy = -0.4974092794288663, bundle_size = 50, norm = 0.9999999999979573 + 0.0im
step 38200 energy = -0.4984164164819856, bundle_size = 50, norm = 0.9999999999979649 + 0.0im
step 38400 energy = -0.49948930073380543, bundle_size = 50, norm = 0.999999999997972 + 0.0im
step 38600 energy = -0.5000691667661906, bundle_size = 50, norm = 0.9999999999979676 + 0.0im
step 38800 energy = -0.5000061271792154, bundle_size = 50, norm = 0.9999999999979532 + 0.0im
step 39000 energy = -0.49916967884956354, bundle_size = 50, norm = 0.9999999999979547 + 0.0im
step 39200 energy = -0.4973405019352169, bundle_size = 50, norm = 0.9999999999979635 + 0.0im
step 39400 energy = -0.4949726336325458, bundle_size = 50, norm = 0.9999999999979706 + 0.0im
step 39600 energy = -0.49269168617025944, bundle_size = 50, norm = 0.9999999999979752 + 0.0im
step 39800 energy = -0.49024235637912383, bundle_size = 50, norm = 0.9999999999979823 + 0.0im
step 40000 energy = -0.48864288964723396, bundle_size = 50, norm = 0.9999999999979894 + 0.0im
step 40200 energy = -0.48891018741141895, bundle_size = 50, norm = 0.999999999997996 + 0.0im
step 40400 energy = -0.49096808857332647, bundle_size = 50, norm = 0.9999999999980042 + 0.0im
step 40600 energy = -0.4939598120065691, bundle_size = 50, norm = 0.9999999999980111 + 0.0im
step 40800 energy = -0.4966334980262288, bundle_size = 50, norm = 0.9999999999980199 + 0.0im
step 41000 energy = -0.4979236442681681, bundle_size = 50, norm = 0.9999999999980236 + 0.0im
step 41200 energy = -0.4980199586257419, bundle_size = 50, norm = 0.999999999998007 + 0.0im
step 41400 energy = -0.4975126595207967, bundle_size = 50, norm = 0.999999999998008 + 0.0im
step 41600 energy = -0.4953860493686123, bundle_size = 50, norm = 0.9999999999980176 + 0.0im
step 41800 energy = -0.4924500280781979, bundle_size = 50, norm = 0.9999999999980229 + 0.0im
step 42000 energy = -0.49180867097056524, bundle_size = 50, norm = 0.9999999999980308 + 0.0im
step 42200 energy = -0.49073412477782535, bundle_size = 50, norm = 0.9999999999980348 + 0.0im
step 42400 energy = -0.49097793719499766, bundle_size = 50, norm = 0.9999999999980425 + 0.0im
step 42600 energy = -0.4928627258804695, bundle_size = 50, norm = 0.9999999999980497 + 0.0im
step 42800 energy = -0.4952674043248137, bundle_size = 50, norm = 0.999999999998058 + 0.0im
step 43000 energy = -0.49649837124222695, bundle_size = 50, norm = 0.9999999999980622 + 0.0im
step 43200 energy = -0.49659229586188375, bundle_size = 50, norm = 0.9999999999980475 + 0.0im
step 43400 energy = -0.4957115776047294, bundle_size = 50, norm = 0.9999999999980503 + 0.0im
step 43600 energy = -0.4930472405058853, bundle_size = 50, norm = 0.9999999999980589 + 0.0im
step 43800 energy = -0.4883264126173814, bundle_size = 50, norm = 0.9999999999980618 + 0.0im
step 44000 energy = -0.4849713458193784, bundle_size = 50, norm = 0.9999999999980669 + 0.0im
step 44200 energy = -0.47995236825498855, bundle_size = 50, norm = 0.9999999999980698 + 0.0im
step 44400 energy = -0.4737127228909641, bundle_size = 50, norm = 0.9999999999980778 + 0.0im
step 44600 energy = -0.4702028153019112, bundle_size = 50, norm = 0.9999999999980811 + 0.0im
step 44800 energy = -0.46915048528347975, bundle_size = 50, norm = 0.9999999999980852 + 0.0im
step 45000 energy = -0.47102486095039064, bundle_size = 50, norm = 0.9999999999980907 + 0.0im
step 45200 energy = -0.4737720807307449, bundle_size = 50, norm = 0.9999999999980953 + 0.0im
step 45400 energy = -0.47514738190771133, bundle_size = 50, norm = 0.9999999999980934 + 0.0im
step 45600 energy = -0.47526956417358596, bundle_size = 50, norm = 0.9999999999980721 + 0.0im
step 45800 energy = -0.47621877976993193, bundle_size = 50, norm = 0.9999999999980627 + 0.0im
step 46000 energy = -0.47549269426820956, bundle_size = 50, norm = 0.9999999999980574 + 0.0im
step 46200 energy = -0.47089981205098674, bundle_size = 50, norm = 0.9999999999980472 + 0.0im
step 46400 energy = -0.47066633502045485, bundle_size = 50, norm = 0.9999999999980319 + 0.0im
step 46600 energy = -0.4692728637775996, bundle_size = 50, norm = 0.9999999999980063 + 0.0im
step 46800 energy = -0.4671116114475981, bundle_size = 50, norm = 0.999999999997979 + 0.0im
step 47000 energy = -0.4673129338871925, bundle_size = 50, norm = 0.999999999997947 + 0.0im
step 47200 energy = -0.4694547127221044, bundle_size = 50, norm = 0.9999999999979098 + 0.0im
step 47400 energy = -0.4704248324177228, bundle_size = 50, norm = 0.9999999999978657 + 0.0im
step 47600 energy = -0.47054004775098957, bundle_size = 50, norm = 0.9999999999977955 + 0.0im
step 47800 energy = -0.47111396473138, bundle_size = 50, norm = 0.9999999999977323 + 0.0im
step 48000 energy = -0.4705501428424542, bundle_size = 50, norm = 0.9999999999976678 + 0.0im
step 48200 energy = -0.46454698227713875, bundle_size = 50, norm = 0.9999999999975919 + 0.0im
step 48400 energy = -0.45967522327128923, bundle_size = 50, norm = 0.9999999999975046 + 0.0im
step 48600 energy = -0.4530145178769571, bundle_size = 50, norm = 0.9999999999974021 + 0.0im
step 48800 energy = -0.4392690541964651, bundle_size = 50, norm = 0.9999999999972836 + 0.0im
step 49000 energy = -0.4244155930964303, bundle_size = 50, norm = 0.9999999999971397 + 0.0im
step 49200 energy = -0.40989943301859927, bundle_size = 50, norm = 0.9999999999969588 + 0.0im
step 49400 energy = -0.39933149032682347, bundle_size = 50, norm = 0.9999999999967201 + 0.0im
step 49600 energy = -0.3935680621625894, bundle_size = 50, norm = 0.9999999999963884 + 0.0im
step 49800 energy = -0.39051802678914715, bundle_size = 50, norm = 0.9999999999958978 + 0.0im
step 50000 energy = -0.3901239151875927, bundle_size = 50, norm = 0.9999999999951276 + 0.0im
step 50200 energy = -0.3955863570586192, bundle_size = 50, norm = 0.9999999999939533 + 0.0im
step 50400 energy = -0.40374351953616266, bundle_size = 50, norm = 0.9999999999921532 + 0.0im
step 50600 energy = -0.40622889243102106, bundle_size = 50, norm = 0.9999999999894664 + 0.0im
step 50800 energy = -0.41302414175378654, bundle_size = 50, norm = 0.9999999999856269 + 0.0im
step 51000 energy = -0.41619534592755125, bundle_size = 50, norm = 0.9999999999804268 + 0.0im
step 51200 energy = -0.41598062494465354, bundle_size = 50, norm = 0.9999999999737281 + 0.0im
step 51400 energy = -0.4160458329187262, bundle_size = 50, norm = 0.9999999999655068 + 0.0im
step 51600 energy = -0.4157181086310133, bundle_size = 50, norm = 0.9999999999558021 + 0.0im
step 51800 energy = -0.41495185540979107, bundle_size = 50, norm = 0.9999999999446095 + 0.0im
step 52000 energy = -0.4144775475693353, bundle_size = 50, norm = 0.999999999931732 + 0.0im
step 52200 energy = -0.4160872899864688, bundle_size = 50, norm = 0.9999999999167031 + 0.0im
step 52400 energy = -0.4181163554845792, bundle_size = 50, norm = 0.9999999998985594 + 0.0im
step 52600 energy = -0.4152292091400258, bundle_size = 50, norm = 0.9999999998756521 + 0.0im
step 52800 energy = -0.4082306292108701, bundle_size = 50, norm = 0.9999999998453444 + 0.0im
step 53000 energy = -0.3914868345144622, bundle_size = 50, norm = 0.9999999998034931 + 0.0im
step 53200 energy = -0.3638074699544132, bundle_size = 50, norm = 0.9999999997436831 + 0.0im
step 53400 energy = -0.33012283443160206, bundle_size = 50, norm = 0.9999999996560371 + 0.0im
step 53600 energy = -0.29553536575878225, bundle_size = 50, norm = 0.999999999525603 + 0.0im
step 53800 energy = -0.26354095033396907, bundle_size = 50, norm = 0.9999999993302053 + 0.0im
step 54000 energy = -0.23919477354263038, bundle_size = 50, norm = 0.9999999990379657 + 0.0im
step 54200 energy = -0.22515500094042765, bundle_size = 50, norm = 0.9999999986049061 + 0.0im
